participantId,task,startTime,endTime,duration_sec,duration_min,format
5f7f239e9b204e05b6c36538,post-task-survey-tlx,1746773827098,1746773877141,50.043,0.83405,json5
5f7f239e9b204e05b6c36538,unqualified,0,-1,-0.001,-1.6666666666666667e-05,json5
67b8636acd5ed420cc098b64,introduction,1747173197000,1747173212910,15.91,0.26516666666666666,toml
67b8636acd5ed420cc098b64,qualifications,1747173214413,1747173219066,4.653,0.07755,toml
67b8636acd5ed420cc098b64,consent,1747173221307,1747173265583,44.276,0.7379333333333334,toml
67b8636acd5ed420cc098b64,task,1747173267050,1747173277202,10.152,0.1692,toml
67b8636acd5ed420cc098b64,writing-task-NL,1747173830716,1747174181518,350.802,5.8467,toml
67b8636acd5ed420cc098b64,writing-task-NL_post-task-question,1747174183116,1747174219764,36.648,0.6108,toml
67b8636acd5ed420cc098b64,tutorial-part1,1747174220590,1747174546478,325.888,5.431466666666666,toml
67b8636acd5ed420cc098b64,tutorial-part2,1747174547418,1747174616142,68.724,1.1454,toml
67b8636acd5ed420cc098b64,reading-task-config-1,1747174617563,1747174757130,139.567,2.3261166666666666,toml
67b8636acd5ed420cc098b64,reading-task-config-1_post-task-question,1747174758667,1747174775442,16.775,0.2795833333333333,toml
67b8636acd5ed420cc098b64,reading-task-config-2,1747174776360,1747174871127,94.767,1.57945,toml
67b8636acd5ed420cc098b64,reading-task-config-2_post-task-question,1747174872855,1747174894602,21.747,0.36245,toml
67b8636acd5ed420cc098b64,reading-task-config-3,1747174895679,1747174960807,65.128,1.0854666666666666,toml
67b8636acd5ed420cc098b64,reading-task-config-3_post-task-question,1747174962565,1747174978276,15.711,0.26185,toml
67b8636acd5ed420cc098b64,reading-task-config-4,1747174979304,1747175118550,139.246,2.3207666666666666,toml
67b8636acd5ed420cc098b64,reading-task-config-4_post-task-question,1747175120280,1747175136736,16.456,0.27426666666666666,toml
67b8636acd5ed420cc098b64,reading-task-config-5,1747175137655,1747175196325,58.67,0.9778333333333333,toml
67b8636acd5ed420cc098b64,reading-task-config-5_post-task-question,1747175198267,1747175206836,8.569,0.14281666666666668,toml
67b8636acd5ed420cc098b64,writing-task-config,1747175207986,1747176367954,1159.968,19.332800000000002,toml
67b8636acd5ed420cc098b64,writing-task-config_post-task-question,1747176369539,1747176376722,7.183,0.11971666666666667,toml
67b8636acd5ed420cc098b64,modifying-task-config-1,1747176811464,1747177105263,293.799,4.896649999999999,toml
67b8636acd5ed420cc098b64,modifying-task-config-1_post-task-question,1747177107491,1747177119232,11.741,0.19568333333333332,toml
67b8636acd5ed420cc098b64,modifying-task-config-2,1747177232512,1747177706252,473.74,7.895666666666667,toml
67b8636acd5ed420cc098b64,modifying-task-config-2_post-task-question,1747177707005,1747177728554,21.549,0.35914999999999997,toml
67b8636acd5ed420cc098b64,modifying-task-config-3,1747177728906,1747178109065,380.159,6.335983333333333,toml
67b8636acd5ed420cc098b64,modifying-task-config-3_post-task-question,1747178109671,1747178131502,21.831,0.36385,toml
67b8636acd5ed420cc098b64,modifying-task-config-4,1747178131884,1747178344965,213.081,3.55135,toml
67b8636acd5ed420cc098b64,modifying-task-config-4_post-task-question,1747178345734,1747178361046,15.312,0.2552,toml
67b8636acd5ed420cc098b64,$nasa-tlx.co.nasa-tlx,1747178361717,1747178406544,44.827,0.7471166666666667,toml
67b8636acd5ed420cc098b64,post-task-survey-tlx,1747178407423,1747178508446,101.023,1.6837166666666665,toml
67b8636acd5ed420cc098b64,unqualified,0,-1,-0.001,-1.6666666666666667e-05,toml
57ca4b09993b08000192297b,introduction,1747172464888,1747172491634,26.746,0.44576666666666664,xml
57ca4b09993b08000192297b,qualifications,1747172491804,1747172498816,7.012,0.11686666666666666,xml
57ca4b09993b08000192297b,consent,1747172498978,1747172551178,52.2,0.87,xml
57ca4b09993b08000192297b,task,1747172551379,1747172589704,38.325,0.63875,xml
57ca4b09993b08000192297b,writing-task-NL,1747172589788,1747172725694,135.906,2.2651,xml
57ca4b09993b08000192297b,writing-task-NL_post-task-question,1747172725872,1747172733392,7.52,0.12533333333333332,xml
57ca4b09993b08000192297b,tutorial-part1,1747172733479,1747172809696,76.217,1.2702833333333332,xml
57ca4b09993b08000192297b,tutorial-part2,1747172809834,1747172985465,175.631,2.9271833333333332,xml
57ca4b09993b08000192297b,reading-task-config-1,1747172985562,1747173007897,22.335,0.37225,xml
57ca4b09993b08000192297b,reading-task-config-1_post-task-question,1747173008054,1747173015257,7.203,0.12005,xml
57ca4b09993b08000192297b,reading-task-config-2,1747173015417,1747173034863,19.446,0.3241,xml
57ca4b09993b08000192297b,reading-task-config-2_post-task-question,1747173035030,1747173039833,4.803,0.08005,xml
57ca4b09993b08000192297b,reading-task-config-3,1747173039926,1747173122672,82.746,1.3791,xml
57ca4b09993b08000192297b,reading-task-config-3_post-task-question,1747173122825,1747173127440,4.615,0.07691666666666667,xml
57ca4b09993b08000192297b,reading-task-config-4,1747173127529,1747173178336,50.807,0.8467833333333333,xml
57ca4b09993b08000192297b,reading-task-config-4_post-task-question,1747173178494,1747173185224,6.73,0.11216666666666668,xml
57ca4b09993b08000192297b,reading-task-config-5,1747173185343,1747173234257,48.914,0.8152333333333334,xml
57ca4b09993b08000192297b,reading-task-config-5_post-task-question,1747173234422,1747173238664,4.242,0.0707,xml
57ca4b09993b08000192297b,writing-task-config,1747173238748,1747173603870,365.122,6.085366666666667,xml
57ca4b09993b08000192297b,writing-task-config_post-task-question,1747173604042,1747173608799,4.757,0.07928333333333333,xml
57ca4b09993b08000192297b,modifying-task-config-1,1747173608894,1747173693519,84.625,1.4104166666666667,xml
57ca4b09993b08000192297b,modifying-task-config-1_post-task-question,1747173693676,1747173696672,2.996,0.049933333333333337,xml
57ca4b09993b08000192297b,modifying-task-config-2,1747173696761,1747173853835,157.074,2.6179,xml
