participantId,task,startTime,endTime,duration_sec,duration_min,format
5d30dfa68b1523000134878f,reading-task-tabular-1_post-task-question,1745929663613,1745929668415,4.802,0.08003333333333333,json
5d30dfa68b1523000134878f,reading-task-tabular-2,1745929668475,1745929735388,66.913,1.1152166666666665,json
5d30dfa68b1523000134878f,reading-task-tabular-2_post-task-question,1745929735483,1745929739410,3.927,0.06545,json
5d30dfa68b1523000134878f,reading-task-tabular-3,1745929739479,1745929765542,26.063,0.4343833333333333,json
5d30dfa68b1523000134878f,reading-task-tabular-3_post-task-question,1745929765648,1745929768580,2.932,0.04886666666666666,json
5d30dfa68b1523000134878f,reading-task-tabular-4,1745929768636,1745929812255,43.619,0.7269833333333333,json
5d30dfa68b1523000134878f,reading-task-tabular-4_post-task-question,1745929812350,1745929814745,2.395,0.03991666666666667,json
5d30dfa68b1523000134878f,reading-task-tabular-5,1745929814790,1745929859601,44.811,0.74685,json
5d30dfa68b1523000134878f,reading-task-tabular-5_post-task-question,1745929859709,1745929863283,3.574,0.059566666666666664,json
5d30dfa68b1523000134878f,writing-task-tabular,1745929863340,1745930450687,587.347,9.789116666666667,json
5d30dfa68b1523000134878f,writing-task-tabular_post-task-question,1745930450805,1745930456084,5.279,0.08798333333333333,json
5d30dfa68b1523000134878f,modifying-task-tabular-1,1745930456139,1745930617816,161.677,2.6946166666666667,json
5d30dfa68b1523000134878f,modifying-task-tabular-1_post-task-question,1745930617960,1745930622837,4.877,0.08128333333333333,json
5d30dfa68b1523000134878f,modifying-task-tabular-2,1745930622897,1745930733493,110.596,1.8432666666666668,json
5d30dfa68b1523000134878f,modifying-task-tabular-2_post-task-question,1745930733596,1745930736261,2.665,0.04441666666666667,json
5d30dfa68b1523000134878f,modifying-task-tabular-3,1745930736311,1745930845129,108.818,1.8136333333333332,json
5d30dfa68b1523000134878f,modifying-task-tabular-3_post-task-question,1745930845242,1745930848797,3.555,0.059250000000000004,json
5d30dfa68b1523000134878f,modifying-task-tabular-4,1745930848863,1745931226826,377.963,6.299383333333334,json
5d30dfa68b1523000134878f,modifying-task-tabular-4_post-task-question,1745931226957,1745931232832,5.875,0.09791666666666667,json
5d30dfa68b1523000134878f,$nasa-tlx.co.nasa-tlx,1745931232960,1745931258924,25.964,0.4327333333333333,json
5d30dfa68b1523000134878f,post-task-survey-tlx,1745931259078,1745931344357,85.279,1.4213166666666666,json
5d30dfa68b1523000134878f,unqualified,0,-1,-0.001,-1.6666666666666667e-05,json
5d766978f47e6200019a2acf,introduction,1745928748725,1745928768868,20.143,0.33571666666666666,yaml
5d766978f47e6200019a2acf,qualifications,1745928769277,1745928774956,5.679,0.09465,yaml
5d766978f47e6200019a2acf,consent,1745928775300,1745928821691,46.391,0.7731833333333333,yaml
5d766978f47e6200019a2acf,task,1745928822149,1745928882043,59.894,0.9982333333333333,yaml
